id_odf,siren,nom,type,adress,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,merge,tranche_ptf,platform_clean,orga,tags,id_ods,depcode,dep_label,regcode,reg_code_short,reg_code_geo,pop_insee,tranche_pop,lat,lon,text
odf_210401386,210401386,NIOZELLES,COM,Route de Villeneuve 04300 Niozelles,,,https://www.data.gouv.fr/fr/organizations/niozelles/,7,,datagouv,d_1_5,DataGouv,DataGouv,Equipements,,04,Alpes-de-Haute-Provence,PAC-93,PAC,93,278,na,43.929704,5.857732,"<p>L'organisation NIOZELLES est une commune et se situe dans le département 04 (Alpes-de-Haute-Provence) en région Provence-Alpes-Côte-d’Azur. Cette commune représente une population de 278 habitants</p><br><p>NIOZELLES publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/niozelles/'> sa page sur datagouv</a>.</p><br><p>Adresse : Route de Villeneuve 04300 Niozelles.</p><br><p>N° de SIREN : 210401386.</p><br>"
odf_218902781,218902781,NOE,COM,Place de la Mairie 89320 Noé,http://www.mairie-noe.fr?p=4260,7,https://www.data.gouv.fr/fr/organizations/57ea3e8b88ee3877235ff490/,8,57ea3e8b88ee3877235ff490,datagouv,d_11_25,DataGouv,DataGouv,Administratif-Social-Environnement,,89,Yonne,BFC-27,BFC,27,548,na,48.164519,3.401895,"<p>L'organisation NOE est une commune et se situe dans le département 89 (Yonne) en région Bourgogne-Franche-Comté. Cette commune représente une population de 548 habitants</p><br><p>NOE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 14 jeux de données : 7 jeux de données sur sa plateforme et 7 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://www.mairie-noe.fr?p=4260'> la plateforme de NOE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/57ea3e8b88ee3877235ff490/'> sa page sur datagouv</a>.</p><br><p>Adresse : Place de la Mairie 89320 Noé.</p><br><p>N° de SIREN : 218902781.</p><br>"
odf_219400520,219400520,NOGENT SUR MARNE,COM,Place Roland Nungesser 94130 Nogent-sur-Marne,,,https://www.data.gouv.fr/fr/organizations/54ca2b22c751df5273467389,1,54ca2b22c751df5273467389,datagouv,d_6_10,DataGouv,DataGouv,Citoyenneté-Administratif-Urbanisme,,94,Val-de-Marne,IDF-11,IDF,11,31825,p_25_50,48.839436,2.490729,"<p>L'organisation NOGENT SUR MARNE est une commune et se situe dans le département 94 (Val-de-Marne) en région Île-de-France. Cette commune représente une population de 31825 habitants</p><br><p>NOGENT SUR MARNE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 8 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/54ca2b22c751df5273467389'> sa page sur datagouv</a>.</p><br><p>Adresse : Place Roland Nungesser 94130 Nogent-sur-Marne.</p><br><p>N° de SIREN : 219400520.</p><br>"
odf_217703370,217703370,NOISIEL,COM,26 Place Emile Menier 77186 Noisiel,https://noisiel-agglo-pvm.opendata.arcgis.com,4,https://www.data.gouv.fr/fr/organizations/ville-de-noisiel/,,5c0fb6d3634f416a192f0eb7,datagouv,d_1_5,DataGouv,DataGouv,Administratif-Citoyenneté-Equipements,,77,Seine-et-Marne,IDF-11,IDF,11,15230,p_10_25,48.854767,2.628535,"<p>L'organisation NOISIEL est une commune et se situe dans le département 77 (Seine-et-Marne) en région Île-de-France. Cette commune représente une population de 15230 habitants</p><br><p>NOISIEL publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 5 jeux de données : 4 jeux de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://noisiel-agglo-pvm.opendata.arcgis.com'> la plateforme de NOISIEL</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/ville-de-noisiel/'> sa page sur datagouv</a>.</p><br><p>Adresse : 26 Place Emile Menier 77186 Noisiel.</p><br><p>N° de SIREN : 217703370.</p><br>"
odf_225900018,225900018,NORD,DEP,51 Rue Gustave Delory (Lomme) 59000 Lille,https://geonord-lenord.opendata.arcgis.com,7,,31,,ptf,d_6_10,ArcGIS,GéoNord Open Data,Education-Environnement-Urbanisme,,59,Nord,HDF-32,HDF,32,2604000,p_1000_5000.001,50.636068,3.005915,"<p>L'organisation NORD est un département. Ce département représente une population de 2604000 habitants</p><br><p>NORD publie uniquement sur un portail local avec une plateforme de type ArcGis.</p><br><p>Cette organisation a publié 7 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://geonord-lenord.opendata.arcgis.com'> la plateforme de NORD</a>.</p><br><p>Adresse : 51 Rue Gustave Delory (Lomme) 59000 Lille.</p><br><p>N° de SIREN : 225900018.</p><br>"
odf_200053403,200053403,NORMANDIE,REG,Place Reine Mathilde 14000 Caen,https://opendata.normandie.fr/search,38,https://www.data.gouv.fr/fr/organizations/region-normandie/,,565ebf4788ee3869aae72046,ptf+datagouv,d_51_100,OpenDataSoft,Open data Normandie,Administratif-Economie-Transport-Citoyenneté-Social-Sports-Santé,,14,Calvados,NOR-28,NOR,28,3327477,p_1000_5000.001,49.186606,-0.353634,"<p>L'organisation NORMANDIE est une région. Cette région représente une population de 3327477 habitants</p><br><p>NORMANDIE publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 69 jeux de données : 38 jeux de données sur sa plateforme et 31 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.normandie.fr/search'> la plateforme de NORMANDIE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/region-normandie/'> sa page sur datagouv</a>.</p><br><p>Adresse : Place Reine Mathilde 14000 Caen.</p><br><p>N° de SIREN : 200053403.</p><br>"
odf_200012508,200012508,NOUMEA,COM,98800 NOUMEA,https://data.gouv.nc/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.attributions&disjunctive.license&sort=explore.popularity_score&refine.publisher=Ville+de+Nouméa,14,,2,,ptf,d_11_25,OpenDataSoft,Opendata Nouvelle Calédonie,Environnement-Transport-Urbanisme,,988,Nouvelle-Calédonie,NC,NC,NC,94285,p_50_100,-22.27,166.44,"<p>L'organisation NOUMEA est une commune et se situe dans le département 988 (Nouvelle-Calédonie) en région Nouvelle-Calédonie. Cette commune représente une population de 94285 habitants</p><br><p>NOUMEA publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 14 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.gouv.nc/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.attributions&disjunctive.license&sort=explore.popularity_score&refine.publisher=Ville+de+Nouméa'> la plateforme de NOUMEA</a>.</p><br><p>Adresse : 98800 NOUMEA.</p><br><p>N° de SIREN : 200012508.</p><br>"
odf_200053759,200053759,NOUVELLE AQUITAINE,REG,14 Rue François de Sourdis 33000 Bordeaux,,,https://www.data.gouv.fr/fr/organizations/534fff6aa3a7292c64a77d95,,534fff6aa3a7292c64a77d95,datagouv,d_1_5,DataGouv,DataGouv,Economie-Education,,33,Gironde,NAQ-75,NAQ,75,5987000,p_1000_5000.001,44.836539,-0.589206,"<p>L'organisation NOUVELLE AQUITAINE est une région. Cette région représente une population de 5987000 habitants</p><br><p>NOUVELLE AQUITAINE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/534fff6aa3a7292c64a77d95'> sa page sur datagouv</a>.</p><br><p>Adresse : 14 Rue François de Sourdis 33000 Bordeaux.</p><br><p>N° de SIREN : 200053759.</p><br>"
odf_509795829,509795829,NOUVELLE AQUITAINE PIGMA,OACT,33370 POMPIGNAC,https://www.pigma.org/datanouvelleaquitaine/dataset?organization=pigma,255,,,,ptf,d_251_500,CKAN,Data Nouvelle Aquitaine PIGMA,Urbanisme,,33,Gironde,NAQ-75,NAQ,75,,p_na,44.854128,-0.432143,"<p>L'organisation NOUVELLE AQUITAINE PIGMA est un organisme associé de collectivité territoriale et se situe dans le département 33 (Gironde) en région Nouvelle-Aquitaine. </p><br><p>NOUVELLE AQUITAINE PIGMA publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 255 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.pigma.org/datanouvelleaquitaine/dataset?organization=pigma'> la plateforme de NOUVELLE AQUITAINE PIGMA</a>.</p><br><p>Adresse : 33370 POMPIGNAC.</p><br><p>N° de SIREN : 509795829.</p><br>"
odf_828647842,828647842,NOUVELLE AQUITAINE TOURISME,OACT,4 Place Jean Jaurès 33000 Bordeaux,https://www.datalocale.fr/dataset?organization=sirtaqui,87,,,,ptf,d_51_100,CKAN,Ressourcerie Datalocale,Tourisme,,33,Gironde,NAQ-75,NAQ,75,,p_na,44.843004,-0.57108,"<p>L'organisation NOUVELLE AQUITAINE TOURISME est un organisme associé de collectivité territoriale et se situe dans le département 33 (Gironde) en région Nouvelle-Aquitaine. </p><br><p>NOUVELLE AQUITAINE TOURISME publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 87 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.datalocale.fr/dataset?organization=sirtaqui'> la plateforme de NOUVELLE AQUITAINE TOURISME</a>.</p><br><p>Adresse : 4 Place Jean Jaurès 33000 Bordeaux.</p><br><p>N° de SIREN : 828647842.</p><br>"
odf_200024933,200024933,NOUVELLE CALEDONIE GOUVERNEMENT,REG,98800 NOUMEA,https://data.gouv.nc/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.attributions&disjunctive.license&sort=explore.popularity_score&refine.publisher=Gouvernement+de+la+Nouvelle-Calédonie,156,,37,,ptf,d_101_250,OpenDataSoft,Opendata Nouvelle Calédonie,Administratif-Citoyenneté-Equipements-Environnement-Culture-Transport-Economie-Finance-Social-Tourisme-Urbanisme,,988,Nouvelle-Calédonie,NC,NC,NC,271940,p_250_500,-22.28,166.44,"<p>L'organisation NOUVELLE CALEDONIE GOUVERNEMENT est une région. Cette région représente une population de 271940 habitants</p><br><p>NOUVELLE CALEDONIE GOUVERNEMENT publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 156 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.gouv.nc/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&disjunctive.attributions&disjunctive.license&sort=explore.popularity_score&refine.publisher=Gouvernement+de+la+Nouvelle-Calédonie'> la plateforme de NOUVELLE CALEDONIE GOUVERNEMENT</a>.</p><br><p>Adresse : 98800 NOUMEA.</p><br><p>N° de SIREN : 200024933.</p><br>"
odf_200081735,200081735,NOUVELLE-AQUITAINE MOBILITES,AGCT,39 Rue d’Armagnac 33800 Bordeaux,https://www.pigma.org/datanouvelleaquitaine/dataset?organization=nouvelle_aquitaine_mobilit_s,37,https://www.data.gouv.fr/fr/organizations/5c52f0cc8b4c410915918eee/,,5c52f0cc8b4c410915918eee,ptf+datagouv,d_51_100,CKAN,Data Nouvelle Aquitaine PIGMA,Transport,,33,Gironde,NAQ-75,NAQ,75,,p_na,44.821331,-0.552392,"<p>L'organisation NOUVELLE-AQUITAINE MOBILITES est un autre groupement de collectivité territoriale et se situe dans le département 33 (Gironde) en région Nouvelle-Aquitaine. </p><br><p>NOUVELLE-AQUITAINE MOBILITES publie sur un portail local et sur data.gouv avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 74 jeux de données : 37 jeux de données sur sa plateforme et 37 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.pigma.org/datanouvelleaquitaine/dataset?organization=nouvelle_aquitaine_mobilit_s'> la plateforme de NOUVELLE-AQUITAINE MOBILITES</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5c52f0cc8b4c410915918eee/'> sa page sur datagouv</a>.</p><br><p>Adresse : 39 Rue d’Armagnac 33800 Bordeaux.</p><br><p>N° de SIREN : 200081735.</p><br>"
odf_213503642,213503642,NOYAL CHATILLON SUR SEICHE,COM,3 Rue de la Mairie 35230 Noyal-Châtillon-sur-Seiche,https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Noyal-Ch%C3%A2tillon-sur-Seiche,6,,1,,ptf,d_6_10,OpenDataSoft,Data Rennes Métropole,Citoyenneté-Environnement,Ville de Noyal-Châtillon-sur-Seiche,35,Ille-et-Vilaine,BRE-53,BRE,53,7033,p_5_10,48.042581,-1.661867,"<p>L'organisation NOYAL CHATILLON SUR SEICHE est une commune et se situe dans le département 35 (Ille-et-Vilaine) en région Bretagne. Cette commune représente une population de 7033 habitants</p><br><p>NOYAL CHATILLON SUR SEICHE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 6 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.rennesmetropole.fr/explore/?refine.publisher=Ville+de+Noyal-Ch%C3%A2tillon-sur-Seiche'> la plateforme de NOYAL CHATILLON SUR SEICHE</a>.</p><br><p>Adresse : 3 Rue de la Mairie 35230 Noyal-Châtillon-sur-Seiche.</p><br><p>N° de SIREN : 213503642.</p><br>"
odf_215601519,215601519,NOYAL PONTIVY,COM,Place du Manoir 56920 Noyal-Pontivy,https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Noyal-Pontivy,1,https://www.data.gouv.fr/fr/organizations/5a5cb495c751df2cdac7334e/,,5a5cb495c751df2cdac7334e,ptf+datagouv,d_1_5,OpenDataSoft,Opendata Morbihan 56,Equipements,Ville de Noyal-Pontivy,56,Morbihan,BRE-53,BRE,53,3677,p_1_5,48.067325,-2.881542,"<p>L'organisation NOYAL PONTIVY est une commune et se situe dans le département 56 (Morbihan) en région Bretagne. Cette commune représente une population de 3677 habitants</p><br><p>NOYAL PONTIVY publie sur un portail local et sur data.gouv avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 2 jeux de données : 1 jeu de données sur sa plateforme et 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.opendata56.fr/explore/?refine.publisher=Ville+de+Noyal-Pontivy'> la plateforme de NOYAL PONTIVY</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5a5cb495c751df2cdac7334e/'> sa page sur datagouv</a>.</p><br><p>Adresse : Place du Manoir 56920 Noyal-Pontivy.</p><br><p>N° de SIREN : 215601519.</p><br>"
odf_200053791,200053791,OCCITANIE,REG,22 Boulevard du Maréchal Juin 31400 Toulouse,https://data.laregion.fr/explore/?refine.publisher=R%C3%A9gion+Occitanie,125,,,,ptf,d_101_250,OpenDataSoft,Data Occitanie,Administratif-Citoyenneté-Equipements-Environnement-Transport-Urbanisme-Social-Education-Culture-Economie-Santé-Tourisme,Région Occitanie,31,Haute-Garonne,OCC-76,OCC,76,5893000,p_1000_5000.001,43.589299,1.440857,"<p>L'organisation OCCITANIE est une région. Cette région représente une population de 5893000 habitants</p><br><p>OCCITANIE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 125 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.laregion.fr/explore/?refine.publisher=R%C3%A9gion+Occitanie'> la plateforme de OCCITANIE</a>.</p><br><p>Adresse : 22 Boulevard du Maréchal Juin 31400 Toulouse.</p><br><p>N° de SIREN : 200053791.</p><br>"
odf_217604818,217604818,OCTEVILLE SUR MER,COM,Place du Général de Gaulle (Parc) Illkirch-Graffenstaden,https://data.agglo-lehavre.fr,3,,,,ptf,d_1_5,Spécifique,Data Le Havre Seine Métropole,,,76,Seine-Maritime,NOR-28,NOR,28,5781,p_5_10,48.5260102,7.7140308,"<p>L'organisation OCTEVILLE SUR MER est une commune et se situe dans le département 76 (Seine-Maritime) en région Normandie. Cette commune représente une population de 5781 habitants</p><br><p>OCTEVILLE SUR MER publie uniquement sur un portail local avec une plateforme de type Spécifique.</p><br><p>Cette organisation a publié 3 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.agglo-lehavre.fr'> la plateforme de OCTEVILLE SUR MER</a>.</p><br><p>Adresse : Place du Général de Gaulle (Parc) Illkirch-Graffenstaden.</p><br><p>N° de SIREN : 217604818.</p><br>"
odf_395235047,395235047,OFFICE DE TOURISME METROPOLITAIN NICE COTE D'AZUR,OACT,5 Rue de l’Hôtel de Ville 06300 Nice,http://opendata.nicecotedazur.org/data/organization/office-de-tourisme-metropolitain-nice-cote-d-azur,10,,54,,ptf,d_6_10,CKAN,Opendata Nice Côte d'Azur,Tourisme,,06,Alpes-Maritimes,PAC-93,PAC,93,,p_na,43.696197,7.271743,"<p>L'organisation OFFICE DE TOURISME METROPOLITAIN NICE COTE D'AZUR est un organisme associé de collectivité territoriale et se situe dans le département 06 (Alpes-Maritimes) en région Provence-Alpes-Côte-d’Azur. </p><br><p>OFFICE DE TOURISME METROPOLITAIN NICE COTE D'AZUR publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 10 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://opendata.nicecotedazur.org/data/organization/office-de-tourisme-metropolitain-nice-cote-d-azur'> la plateforme de OFFICE DE TOURISME METROPOLITAIN NICE COTE D'AZUR</a>.</p><br><p>Adresse : 5 Rue de l’Hôtel de Ville 06300 Nice.</p><br><p>N° de SIREN : 395235047.</p><br>"
